0.085051,0.08054,0.079079,0.078554,0.076178,0.07525,0.073543,0.072132,0.072046,0.071002,0.063699,0.0088745,1
0.045344,0.045003,0.04345,0.042509,0.042326,0,0,0,0,0,0.043726,0.0013938,-1
0.047352,0.047003,0,0,0,0,0,0,0,0,0.047178,0.00024585,-1
0.046692,0.043403,0.043236,0.042538,0,0,0,0,0,0,0.043968,0.0018538,-1
0.049858,0.048942,0.044055,0.04396,0.043617,0,0,0,0,0,0.046087,0.0030474,-1
0.0439,0.043611,0,0,0,0,0,0,0,0,0.043756,0.00020422,-1
0.043885,0.042973,0.042943,0,0,0,0,0,0,0,0.043266,0.00053532,-1
0.051333,0.045449,0.04435,0.043573,0.04344,0,0,0,0,0,0.045629,0.0032873,-1
0.045641,0,0,0,0,0,0,0,0,0,0.045641,0,-1
0.049137,0.044533,0.043234,0,0,0,0,0,0,0,0.045635,0.0031029,-1
0.096838,0.093913,0.087267,0.086972,0.083439,0.080187,0.079335,0.078637,0.074503,0.071172,0.064032,0.010927,1
0.3549,0.34406,0.31815,0.29145,0.28965,0.28107,0.27851,0.2698,0.25968,0.25533,0.16513,0.062444,1
0.044519,0.043373,0.042411,0.042409,0,0,0,0,0,0,0.043179,0.0010032,-1
0.14454,0.14144,0.13942,0.12784,0.12732,0.12562,0.12494,0.12072,0.12055,0.11933,0.090452,0.02042,1
0.043563,0,0,0,0,0,0,0,0,0,0.043563,0,-1
0.042895,0.042756,0,0,0,0,0,0,0,0,0.042826,9.9134e-05,-1
0.046387,0,0,0,0,0,0,0,0,0,0.046387,0,-1
0.095543,0.094772,0.093622,0.092892,0.087525,0.087466,0.084337,0.084121,0.081698,0.079222,0.069386,0.010429,1
0.045901,0.045068,0.044586,0.044013,0.042907,0.042846,0.042612,0,0,0,0.04399,0.001261,-1
0.048811,0.044573,0.043173,0,0,0,0,0,0,0,0.04552,0.0029363,-1
0.046286,0.04505,0.043034,0.042963,0.042443,0.042275,0.041369,0.040558,0,0,0.042996,0.0018697,-1
0.47323,0.46139,0.42828,0.41188,0.41051,0.38199,0.36001,0.35819,0.35797,0.35712,0.22309,0.081623,1
0.054896,0.047886,0.04674,0.045738,0.044777,0.044237,0.043423,0,0,0,0.046813,0.0038722,-1
0.18593,0.18478,0.15861,0.15555,0.15513,0.14942,0.14638,0.1397,0.13532,0.13368,0.091046,0.028235,1
0.045695,0.044636,0,0,0,0,0,0,0,0,0.045165,0.00074945,-1
0.19137,0.18732,0.15947,0.15892,0.15781,0.1513,0.14351,0.12436,0.12429,0.11667,0.08926,0.031035,1
0.044781,0,0,0,0,0,0,0,0,0,0.044781,0,-1
0.26373,0.26029,0.2447,0.23592,0.2247,0.22239,0.21273,0.20888,0.20486,0.20407,0.13184,0.053604,1
0.29139,0.29034,0.28897,0.27313,0.26725,0.26495,0.25609,0.2279,0.22762,0.21824,0.13959,0.058876,1
0.10569,0.091847,0.082366,0.082075,0.081631,0.080098,0.077687,0.074396,0.073861,0.073831,0.064901,0.012852,1
0.051571,0.049149,0.049032,0.045861,0.043791,0.043012,0.04275,0.042409,0.042263,0.042134,0.045197,0.0034935,-1
0.053152,0.046329,0.046119,0.044993,0.044969,0.044233,0,0,0,0,0.046633,0.0032873,-1
0.29106,0.28931,0.26571,0.26238,0.25104,0.24269,0.24023,0.23966,0.23886,0.23465,0.15641,0.050915,1
0.145,0.14062,0.13763,0.13463,0.13156,0.12876,0.12845,0.12787,0.12665,0.12429,0.10897,0.013133,1
0.1152,0.10834,0.10205,0.091021,0.089002,0.088114,0.087975,0.086548,0.085061,0.0826,0.069986,0.013978,1
0.047929,0.04458,0.04419,0.043863,0,0,0,0,0,0,0.04514,0.0018816,-1
0.16533,0.15727,0.15073,0.14689,0.14595,0.14584,0.13265,0.12829,0.1233,0.12214,0.11544,0.014464,1
0.042909,0,0,0,0,0,0,0,0,0,0.042909,0,-1
0.25394,0.24927,0.23886,0.23037,0.22413,0.21288,0.21172,0.20794,0.20659,0.20278,0.14119,0.040209,1
0.33821,0.32632,0.32137,0.30962,0.29301,0.28385,0.2817,0.27607,0.26967,0.26803,0.17231,0.072336,1
0.050862,0.050334,0,0,0,0,0,0,0,0,0.050598,0.00037274,-1
0.10853,0.10292,0.092799,0.090079,0.089107,0.08605,0.084627,0.083467,0.082107,0.081327,0.066737,0.014093,1
0.048885,0.046325,0.044003,0.043762,0.043101,0.042875,0.042271,0.041519,0,0,0.044093,0.002405,-1
0.43898,0.40903,0.40512,0.33884,0.32058,0.31237,0.30525,0.30294,0.27637,0.27258,0.17844,0.079218,1
0.043115,0,0,0,0,0,0,0,0,0,0.043115,0,-1
0.12654,0.12064,0.11628,0.1158,0.11544,0.11326,0.10999,0.10974,0.10853,0.10781,0.10221,0.0081766,1
0.14118,0.12604,0.1157,0.11431,0.11218,0.11074,0.11021,0.10867,0.10665,0.1061,0.07417,0.023457,1
0.4398,0.40983,0.40611,0.40296,0.39924,0.37399,0.36697,0.33473,0.3316,0.32717,0.21919,0.092131,1
0,0,0,0,0,0,0,0,0,0,0,0,-1
0.043347,0,0,0,0,0,0,0,0,0,0.043347,0,-1
0.12819,0.12622,0.12298,0.12295,0.12216,0.12205,0.11956,0.11662,0.11546,0.11546,0.10953,0.0080497,1
0.19542,0.18741,0.16903,0.16775,0.16202,0.1568,0.15677,0.15362,0.15337,0.1517,0.10087,0.029256,1
